,2010,2020,2025,2030,2035,3010,3020,3021,3110,3120,3121,4020,4025,4030,4035,4040,4070,4080,4090,4100,4110,assessment_taken,part_of_day,playtime_vs_avg,time_playing_for,times_took_asses
14393,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.556186,-0.738641,0,
14394,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.556186,-0.61736,104940,
14395,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.556186,0.358184,0,
14396,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.502395,-3.160169,0,
14397,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.502395,-3.009934,169516,
14398,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.502395,-2.993296,0,
14399,4,276,28,239,5,1461,99,111,1447,96,110,1072,299,1450,223,11,1536,0,9,20,6,,1.556186,0.161727,0,
14400,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,4.795096,325911,
14401,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.529489,132421,
14402,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.479476,97855,
14403,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.463066,0,
14404,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-6.302862,0,
14405,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-7.050139,76381,
14406,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-5.704491,199585,
14407,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-5.483667,0,
14408,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-5.33548,15156,
14409,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,0.784559,0,
14410,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,0.759774,142795,
14411,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,3.301917,192439,
14412,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,3.083597,350719,
14413,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-1.034761,0,
14414,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.902681,122495,
14415,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.659108,146367,
14416,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.633101,88265,
14417,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.616191,0,
14418,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,0.67,1.556186,2.605622,43971,167
14419,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-4.358777,127540,
14420,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.967687,255902,
14421,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.028817,0,
14422,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.833158,345749,
14423,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,2.08,1.556186,1.826775,47780,296
14424,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.821988,0,
14425,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.808598,45627,
14426,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,1.14,1.556186,1.801218,85841,355
14427,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,2.764417,315655,
14428,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.710754,0,
14429,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.698949,110031,
14430,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.366971,0,
14431,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.314086,11481,
14432,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,0.67,1.502395,-3.307984,34227,412
14433,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.2464,65456,
14434,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.227666,0,
14435,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.220828,0,
14436,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.189638,0,
14437,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-3.158206,129252,
14438,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.975293,0,
14439,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.969044,0,
14440,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.909247,144104,
14441,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.556186,1.105803,0,
14442,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.955002,0,
14443,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.949639,0,
14444,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,1.14,1.502395,-2.939769,70709,648
14445,42,638,68,599,59,2734,350,551,2706,349,543,2190,530,2539,306,322,4872,0,6,148,49,,1.502395,-2.928382,76709,
14446,0,189,1,173,1,375,142,51,370,142,50,460,25,574,267,4,1266,0,6,28,0,,1.556186,0.122211,0,
14447,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,402905,
14448,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,99115,
14449,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,316836,
14450,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,0,
14451,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,0,
14452,6,85,2,80,2,202,12,53,200,11,52,175,77,221,23,8,109,0,5,23,1,,1.556186,0,0,
14453,3,25,0,22,0,73,2,10,73,2,11,87,17,110,18,14,20,0,0,3,0,,1.556186,0,31199,
14454,3,25,0,22,0,73,2,10,73,2,11,87,17,110,18,14,20,0,0,3,0,,1.556186,0,144853,
14455,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-0.419528,237659,
14456,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,1.86,1.502395,-0.411796,45104,35
14457,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-1.168787,377570,
14458,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-0.705597,353516,
14459,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-0.623288,0,
14460,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-1.518065,172461,
14461,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,2.366667,158703,
14462,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,0.318332,398264,
14463,8,267,29,255,26,1162,227,253,1156,227,252,1164,280,1674,499,184,2156,0,15,103,15,,1.502395,-0.709986,140218,
14464,2,4,2,3,2,50,4,10,48,4,10,29,6,58,3,0,82,0,0,2,0,,1.556186,0,0,
14465,2,4,2,3,2,50,4,10,48,4,10,29,6,58,3,0,82,0,0,2,0,,1.556186,1.809816,0,
14466,0,50,4,44,4,192,13,36,191,13,36,118,15,151,29,16,176,0,0,0,1,,1.502395,-2.732218,55967,
14467,4,37,7,32,2,312,22,29,311,22,29,156,91,295,30,4,318,0,0,5,3,,1.556186,-0.233577,0,
14468,4,37,7,32,2,312,22,29,311,22,29,156,91,295,30,4,318,0,0,5,3,,1.556186,0.546465,95779,
14469,4,37,7,32,2,312,22,29,311,22,29,156,91,295,30,4,318,0,0,5,3,1.14,1.556186,0.512668,128992,83
14470,4,37,7,32,2,312,22,29,311,22,29,156,91,295,30,4,318,0,0,5,3,,1.556186,0.433249,75828,
14471,4,37,7,32,2,312,22,29,311,22,29,156,91,295,30,4,318,0,0,5,3,,1.556186,0.381798,104862,
14472,2,55,0,51,0,290,33,34,289,33,33,197,49,211,50,1,322,0,0,5,3,,1.502395,-1.030246,454940,
14473,2,55,0,51,0,290,33,34,289,33,33,197,49,211,50,1,322,0,0,5,3,2.08,1.502395,-0.930034,53693,57
14474,2,55,0,51,0,290,33,34,289,33,33,197,49,211,50,1,322,0,0,5,3,,1.502395,-1.246316,216262,
14475,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.556186,-1.945596,141984,
14476,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-5.905784,0,
14477,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.556186,1.31756,0,
14478,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-4.660461,0,
14479,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-5.495053,11732,
14480,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-5.461755,79207,
14481,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-6.425887,0,
14482,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-4.418982,0,
14483,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,2.08,1.502395,-4.414048,17864,108
14484,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-4.408258,0,
14485,0,1181,44,853,16,3298,1047,567,3186,1021,561,3101,259,1525,443,59,11249,0,8,115,7,,1.502395,-4.35615,649223,
14486,0,4,1,2,0,15,15,2,15,15,2,13,0,26,6,7,28,0,1,1,0,,1.502395,-2.992857,0,
14487,1,16,0,15,0,21,0,3,20,0,3,36,1,41,5,1,14,0,0,1,0,,1.524239,0,0,
14488,0,20,6,18,6,129,12,28,128,12,28,49,23,89,9,53,72,0,0,5,0,,1.556186,1.262774,0,
14489,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.524239,4.979339,0,
14490,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.524239,4.184028,0,
14491,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,0.67,1.524239,3.685015,50218,39
14492,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.502395,-14.571283,104078,
14493,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.502395,-14.12537,22144,31
14494,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.502395,-12.219471,67430,
14495,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.502395,-11.17018,63132,
14496,8,52,1,44,1,362,8,37,361,8,37,263,162,278,20,18,181,0,0,18,2,,1.502395,-9.992318,125567,
14497,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,,1.502395,0,75785,
14498,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,1.14,1.502395,-0.657778,114608,77
14499,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,,1.524239,10.28436,119521,
14500,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,1.86,1.524239,10.077399,23316,13
14501,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,,1.524239,8.668442,0,
14502,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,,1.524239,7.552204,0,
14503,6,41,3,40,2,118,26,51,118,26,48,117,33,154,28,15,173,0,0,15,8,,1.524239,7.138158,55022,50
14504,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0,134193,
14505,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,-2.974304,0,
14506,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.502395,-11.349829,0,
14507,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,5.488346,0,
14508,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.502395,-6.934281,117423,
14509,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.502395,-5.414702,16755,
14510,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,11.590144,92284,
14511,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.502395,-6.653999,56852,
14512,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,9.647112,107973,
14513,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,3.067752,0,
14514,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,4.699219,88491,
14515,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,3.428152,102338,
14516,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,2.282953,0,
14517,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,2.060663,112735,
14518,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,2.052599,0,
14519,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,7.664332,51680,
14520,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,-3.288618,0,
14521,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.524239,1.664542,0,
14522,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0.599377,287561,
14523,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0.595948,30697,293
14524,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0.591786,4605,
14525,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,1.14,1.746823,0.585892,110357,85
14526,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0.585138,0,
14527,2,157,15,86,11,1238,108,49,1212,104,48,894,368,1574,468,96,1783,2,4,74,20,,1.746823,0.568958,117531,
14528,0,55,1,47,1,132,43,41,128,43,39,149,14,192,24,3,461,0,0,6,0,,1.524239,7.174729,815372,
14529,0,55,1,47,1,132,43,41,128,43,39,149,14,192,24,3,461,0,0,6,0,2.08,1.524239,7.029014,24345,21
14530,0,55,1,47,1,132,43,41,128,43,39,149,14,192,24,3,461,0,0,6,0,2.08,1.524239,6.895636,21058,41
14531,0,55,1,47,1,132,43,41,128,43,39,149,14,192,24,3,461,0,0,6,0,,1.524239,4.562546,0,
14532,0,55,1,47,1,132,43,41,128,43,39,149,14,192,24,3,461,0,0,6,0,,1.524239,4.476398,0,
14533,4,51,7,43,4,202,46,62,198,45,61,216,35,264,34,17,349,0,5,17,1,,1.524239,14.113821,485571,
14534,4,51,7,43,4,202,46,62,198,45,61,216,35,264,34,17,349,0,5,17,1,2.08,1.524239,13.544863,37726,31
14535,4,51,7,43,4,202,46,62,198,45,61,216,35,264,34,17,349,0,5,17,1,2.08,1.524239,13.101887,31199,57
14536,4,51,7,43,4,202,46,62,198,45,61,216,35,264,34,17,349,0,5,17,1,,1.502395,-5.253547,0,
14537,1,3,0,2,0,12,1,3,12,1,3,13,1,15,1,1,9,0,0,2,0,,1.502395,0,0,
14538,1,3,0,2,0,12,1,3,12,1,3,13,1,15,1,1,9,0,0,2,0,2.08,1.502395,0,57679,68
14539,1,2,0,2,0,31,0,3,30,0,3,9,1,45,16,5,78,0,2,1,0,,1.502395,0,0,
14540,3,88,2,85,0,152,93,71,151,93,70,287,55,228,39,17,520,0,5,58,2,,1.524239,0.25098,117712,
14541,3,88,2,85,0,152,93,71,151,93,70,287,55,228,39,17,520,0,5,58,2,,1.524239,0.078624,298812,
14542,3,88,2,85,0,152,93,71,151,93,70,287,55,228,39,17,520,0,5,58,2,,1.524239,0.050753,156957,
14543,3,88,2,85,0,152,93,71,151,93,70,287,55,228,39,17,520,0,5,58,2,,1.524239,-1.734947,0,
14544,1,6,3,5,1,42,6,8,42,6,8,61,7,70,1,10,129,0,3,6,0,,1.524239,-0.008969,111234,
14545,3,58,7,48,5,252,37,84,242,35,82,240,28,275,33,37,854,0,0,10,2,,1.556186,-2.164664,0,
14546,3,58,7,48,5,252,37,84,242,35,82,240,28,275,33,37,854,0,0,10,2,,1.556186,-1.828657,0,
14547,3,58,7,48,5,252,37,84,242,35,82,240,28,275,33,37,854,0,0,10,2,,1.502395,-3.030645,953023,
14548,0,108,13,43,5,437,47,43,393,44,34,361,92,477,65,10,1066,0,0,3,5,,1.556186,0,0,
14549,0,108,13,43,5,437,47,43,393,44,34,361,92,477,65,10,1066,0,0,3,5,,1.556186,0,49078,
14550,0,108,13,43,5,437,47,43,393,44,34,361,92,477,65,10,1066,0,0,3,5,,1.556186,0,31642,
14551,0,108,13,43,5,437,47,43,393,44,34,361,92,477,65,10,1066,0,0,3,5,,1.556186,1.865833,0,
14552,3,8,0,7,0,38,2,10,36,2,10,27,14,21,0,2,16,0,0,6,0,2.08,1.524239,0,36161,32
14553,3,8,0,7,0,38,2,10,36,2,10,27,14,21,0,2,16,0,0,6,0,2.08,1.524239,0,33473,67
14554,0,88,7,74,3,248,50,48,241,48,48,272,83,382,75,11,495,0,5,27,8,,1.502395,0,0,
14555,0,88,7,74,3,248,50,48,241,48,48,272,83,382,75,11,495,0,5,27,8,,1.502395,0,86774,
14556,0,88,7,74,3,248,50,48,241,48,48,272,83,382,75,11,495,0,5,27,8,,1.746823,11.131668,0,
14557,0,88,7,74,3,248,50,48,241,48,48,272,83,382,75,11,495,0,5,27,8,,1.556186,6.605659,191341,
14558,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.502395,0,99818,
14559,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-2.167742,0,
14560,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.502395,-4.50537,104301,
14561,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.502395,-5.235345,0,
14562,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-1.760514,0,
14563,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-1.695699,73883,
14564,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-1.575262,197566,
14565,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-1.413464,0,
14566,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-1.342726,276331,
14567,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.502395,-8.264085,0,
14568,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,2.08,1.502395,-8.23769,32345,237
14569,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.524239,14.85651,286329,
14570,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.524239,14.27476,104921,
14571,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.524239,13.949087,0,
14572,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.524239,13.334252,55633,
14573,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,1.14,1.524239,13.301679,28733,32
14574,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-2.787193,484635,
14575,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-2.711143,195248,
14576,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-2.640234,73577,
14577,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-3.592651,0,
14578,18,532,24,474,17,2143,615,542,2117,612,539,2006,413,2095,315,127,2090,0,5,353,14,,1.556186,-3.452555,117406,
14579,2,51,2,48,1,142,40,47,141,40,45,162,8,151,14,14,374,0,0,11,2,,1.502395,-0.12,163635,
14580,2,51,2,48,1,142,40,47,141,40,45,162,8,151,14,14,374,0,0,11,2,,1.502395,-0.099889,0,
14581,2,51,2,48,1,142,40,47,141,40,45,162,8,151,14,14,374,0,0,11,2,,1.502395,-1.006555,125705,
14582,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,,1.556186,0,0,
14583,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,1.86,1.556186,0,42824,24
14584,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,,1.556186,0,68695,
14585,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,,1.556186,0,93983,
14586,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,,1.524239,12.796038,146035,
14587,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,,1.524239,11.314304,45644,
14588,4,97,5,77,5,431,64,71,423,63,66,313,88,409,62,32,745,0,2,30,9,0.67,1.524239,11.112456,52057,56
14589,2,24,1,22,1,90,2,12,87,2,11,77,19,148,28,14,142,0,0,7,0,,1.556186,0,246416,
14590,2,24,1,22,1,90,2,12,87,2,11,77,19,148,28,14,142,0,0,7,0,,1.556186,0,71829,
14591,2,13,0,11,0,24,25,13,23,24,13,69,1,87,24,19,113,0,1,2,0,,1.502395,0,0,
14592,2,13,0,11,0,24,25,13,23,24,13,69,1,87,24,19,113,0,1,2,0,,1.502395,0,273,
14593,4,23,1,22,1,75,43,26,74,43,24,112,28,159,27,4,89,0,0,13,0,,1.502395,0,318434,
14594,4,23,1,22,1,75,43,26,74,43,24,112,28,159,27,4,89,0,0,13,0,,1.556186,3.565943,0,
14595,4,23,1,22,1,75,43,26,74,43,24,112,28,159,27,4,89,0,0,13,0,2.08,1.556186,3.332293,47705,42
14596,4,23,1,22,1,75,43,26,74,43,24,112,28,159,27,4,89,0,0,13,0,2.08,1.556186,3.104651,42712,89
14597,2,8,0,7,0,28,65,8,27,65,8,313,0,638,146,179,205,0,4,5,0,,1.524239,22.78043,7299,
14598,2,8,0,7,0,28,65,8,27,65,8,313,0,638,146,179,205,0,4,5,0,1.86,1.524239,5.637921,1616644,1274
14599,2,39,0,29,0,149,65,25,144,64,25,147,65,281,53,32,598,0,5,47,0,,1.556186,0,185988,
14600,2,39,0,29,0,149,65,25,144,64,25,147,65,281,53,32,598,0,5,47,0,1.86,1.556186,0,70023,64
14601,2,39,0,29,0,149,65,25,144,64,25,147,65,281,53,32,598,0,5,47,0,1.86,1.556186,0,84792,130
14602,2,39,0,29,0,149,65,25,144,64,25,147,65,281,53,32,598,0,5,47,0,,1.556186,-0.997455,0,
14603,2,39,0,29,0,149,65,25,144,64,25,147,65,281,53,32,598,0,5,47,0,0.67,1.556186,-0.843011,62534,72
14604,1,24,2,20,2,99,9,23,96,8,22,70,15,44,3,5,60,0,1,1,0,,1.502395,-0.541899,222963,
14605,1,18,2,13,1,75,5,11,73,4,9,50,23,86,0,2,86,0,0,5,3,,1.502395,-0.477707,70775,
14606,1,18,2,13,1,75,5,11,73,4,9,50,23,86,0,2,86,0,0,5,3,,1.502395,-0.357143,0,
14607,1,18,2,13,1,75,5,11,73,4,9,50,23,86,0,2,86,0,0,5,3,,1.502395,-0.159236,60720,
14608,1,18,2,13,1,75,5,11,73,4,9,50,23,86,0,2,86,0,0,5,3,,1.502395,-0.147059,37890,
14609,0,10,0,7,0,63,14,4,62,14,4,114,0,90,9,3,203,0,1,5,0,,1.556186,-1.265896,0,
14610,1,23,1,23,1,57,2,18,57,2,18,38,3,14,0,1,40,0,0,6,2,,1.556186,0,0,
14611,3,29,1,27,1,77,4,24,76,4,24,81,4,65,3,0,36,0,0,5,0,,1.502395,0,257959,
14612,3,29,1,27,1,77,4,24,76,4,24,81,4,65,3,0,36,0,0,5,0,,1.502395,0,0,
14613,3,29,1,27,1,77,4,24,76,4,24,81,4,65,3,0,36,0,0,5,0,,1.502395,0,0,
